OBJECTID,x,y,Sheltered_Coastline,Geomorphology_Hazard,Elevation_Hazard,Sea_Level_Rise_Hazard,Wave_Hazard,storm_surge_hazard,Erosion_Rate_Hazard,Forest_Present,Marsh_Present,Dune_Present,Oyster_Reef_Present,Underwater_Grass_Present,Hazard_with_Habitats,Hazard_without_Habitats,Hazard_Reduction_by_Habitats,Community_Flood_Risk_Max,Community_Flood_Risk_Nearest,County,EI_wHAB,EI_woHAB_x,hab_role,NearRiskD,Latitude,Longitude,PercentBufferOccupied,HabScore,PercentRemaining2100,PercentBufferRemain,PersistScore,AreaScore,PDI,SVI,PeopleScore,EI_woHAB_y,Probability,HazScore,TotalScore,Overall_Rating,Shape__Area,Shape__Length,Hazard_Reduction_by_Habitats_Numeric,Hazard_with_Habitats_Numeric,Hazard_without_Habitats_Numeric,Community_Flood_Risk_Max_Numeric
11836,374298.774493,4228697.23155,Yes,Very Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,Low,St. Mary's,1.50329995,1.79481995,0.29152301,115.58370972,38.19819766,-76.43528885,12.84982486,1,80.58981559,1.47717306,5,2,60,80,4,2.55971003,0.9,4,16,Very High,23015.052179765,1212.0737960314923,1.0,1,1,3.0
11837,380298.774493,4228697.23155,No,Moderate,Very Low,Moderate,High,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Moderate,Moderate,St. Mary's,1.94183004,2.31838989,0.37656301,732.32183838,38.1976964,-76.36804894,28.47484896,2,51.50169233,5.54646055,4,2,60,80,4,0.0,0.001,0,12,Medium,4885.99433811,531.6462975546675,2.0,1,2,2.0
11840,421048.774493,4228697.23155,Yes,Low,Very High,Very High,Moderate,Low,Very Low,1,1,0,0,0,Moderate,Moderate,High,Very High,Very High,Somerset,2.38095999,2.84267998,0.46171999,0.0,38.19956656,-75.90084543,27.67781487,2,56.13960753,5.1340201,4,3,20,80,3,2.71234989,0.9,4,16,Very High,78252.860434545,2094.743348729629,3.0,2,2,4.0
11841,421298.774493,4228697.23155,Yes,Very Low,Very High,Very High,Moderate,Low,Moderate,1,1,0,0,0,Moderate,Moderate,High,Very High,Low,Somerset,2.52293992,3.01220012,0.489254,223.02938843,38.20044324,-75.89779056,24.59250924,2,66.10510082,3.17189831,5,2,20,80,3,2.0998199,0.9,3,15,High,11546.27715133,763.509380226896,3.0,2,2,4.0
11842,421548.774493,4228697.23155,Yes,Low,Very High,Very High,Moderate,Low,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.6287899,3.13857007,0.50977999,4.76936102,38.20090839,-75.89487691,15.74470108,1,0.0,0.45919185,1,2,20,80,3,3.17326999,0.9,5,12,Medium,28366.57211082,1172.2305054159137,3.0,2,3,4.0
11843,422548.774493,4228697.23155,Yes,Low,Very High,Very High,Moderate,Low,Moderate,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.78555012,3.32573009,0.54018003,49.41054535,38.20238584,-75.88613713,9.40347902,1,5.29138797,2.00833976,2,2,20,80,3,2.45664001,0.9,4,12,Medium,35282.589335075,1581.4944770438365,3.0,2,3,4.0
11844,423548.774493,4228697.23155,Yes,Very High,Very High,Very High,Low,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.38573003,3.72759008,0.34185901,1295.81958008,38.19983211,-75.87126595,6.34640508,1,73.00864911,7.43949865,5,2,100,80,5,1.79481995,0.9,3,16,Very High,7284.26819428,368.4955448448346,2.0,3,3,4.0
11845,423798.774493,4228697.23155,Yes,Very High,Very High,Very High,Moderate,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.58764005,3.9498899,0.36224601,1413.9798584,38.20035932,-75.86986697,10.73755055,1,70.06800628,1.92421718,5,2,20,80,3,2.55971003,0.9,4,15,High,17851.785707545,915.5518503790607,2.0,3,3,4.0
11847,476548.774493,4228697.23155,Yes,Very High,Moderate,Low,Very Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,Low,Worcester,2.08882999,2.49390006,0.40507001,1674.24609375,38.20573013,-75.26786081,0.21161695,1,66.38752104,0.23871289,5,1,60,80,4,2.31838989,0.9,3,14,High,1337.96992517,181.61937280616857,2.0,2,2,3.0
11848,476798.774493,4228697.23155,Yes,High,Moderate,Low,Very Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,High,Worcester,2.02328992,2.41564989,0.39236099,1673.79064941,38.20515268,-75.26494294,39.29113462,2,87.8469164,6.62888321,5,2,20,80,3,2.55971003,0.9,4,16,Very High,37005.565038895,916.7186456262361,2.0,2,2,3.0
11849,477048.774493,4228697.23155,Yes,High,Moderate,Low,Very Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,High,Worcester,2.02328992,2.41564989,0.39236099,1622.58972168,38.20517751,-75.26225093,1.78054754,1,36.09252386,0.14183522,3,1,60,80,4,2.18791008,0.9,3,12,Medium,2851.18785947,280.5006018238611,2.0,2,2,3.0
11850,477298.774493,4228697.23155,Yes,High,Moderate,Low,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,High,Worcester,2.23390007,2.66709995,0.433202,1650.28710938,38.20561543,-75.25886315,7.94357541,1,0.0,0.1003418,1,2,60,80,4,1.98164999,0.9,3,11,Low,3199.983566655,367.0700023439672,2.0,2,2,3.0
11851,477798.774493,4228697.23155,Yes,High,Moderate,Low,Moderate,Low,Low,0,1,0,0,0,Moderate,Moderate,Low,High,High,Worcester,2.5669601,2.82614994,0.25918701,1815.85778809,38.20646212,-75.25284026,31.496917,2,42.57383081,1.47536323,4,1,100,80,5,1.90186,0.001,3,15,High,1390.80770343,236.9464752549938,1.0,2,2,3.0
11852,484298.774493,4228697.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,1,0,1,High,High,Moderate,Very High,Very High,Worcester,3.10622001,3.46526003,0.35903701,1616.2734375,38.20355804,-75.17812089,28.24644459,2,41.43254129,2.44288267,4,1,100,80,5,1.90186,0.9,3,15,High,1230.43398265,211.5748757933234,2.0,3,3,4.0
11853,484548.774493,4228697.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,1,0,1,High,High,Moderate,Very High,Very High,Worcester,3.10622001,3.46526003,0.35903701,1722.63439941,38.2040586,-75.17585859,21.31755684,2,37.61006231,4.44511856,3,2,100,80,5,1.90186,0.9,3,15,High,22703.112524455,898.6317068333881,2.0,3,3,4.0
11858,363298.774493,4228447.23155,No,Very Low,Low,Moderate,High,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,High,Low,St. Mary's,1.83254004,2.18791008,0.355371,99.84915924,38.19474366,-76.55972173,0.72292127,1,4.0894827,1.01604893,2,2,60,80,4,2.0998199,0.9,3,12,Medium,6836.294080845,581.131364073772,2.0,1,2,3.0
11859,372548.774493,4228447.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Moderate,St. Mary's,1.65978003,1.98164999,0.32186699,64.00718689,38.19490462,-76.45540982,21.17768588,2,0.0,1.96980834,1,1,60,80,4,2.45664001,0.001,4,12,Medium,281.96717179,76.10947815255199,2.0,1,1,3.0
11860,373298.774493,4228447.23155,Yes,Very Low,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Very Low,St. Mary's,1.65978003,1.98164999,0.32186699,177.76101685,38.19511914,-76.44698155,29.08662777,2,61.42452254,1.54634948,5,2,60,80,4,2.45664001,0.9,4,17,Very High,9049.167545535,481.9621506707538,2.0,1,1,3.0
11861,374548.774493,4228447.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Very Low,St. Mary's,1.65978003,1.98164999,0.32186699,106.6292572,38.19625465,-76.4313719,10.13125722,1,49.36291644,3.66297532,4,2,100,80,5,0.0,0.9,2,14,High,4174.931508005,435.48279313900565,2.0,1,1,3.0
11862,380548.774493,4228447.23155,No,Low,Very Low,Moderate,High,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Moderate,Moderate,St. Mary's,1.83254004,2.18791008,0.355371,403.10314941,38.19526937,-76.36586163,9.49020676,1,48.84091244,4.08771495,4,2,100,80,5,0.0,0.9,2,14,High,4417.69284987,426.6297399762743,2.0,1,2,2.0
11867,420298.774493,4228447.23155,Yes,Very Low,Very High,Very High,High,Low,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Very High,Somerset,2.55971003,2.96194005,0.40222901,9.88408089,38.19746559,-75.90799628,1.59903712,1,75.34832331,1.42063012,5,2,80,80,4,2.41564989,0.9,4,16,Very High,6356.95480536,338.94249323192423,2.0,2,2,4.0
11868,420548.774493,4228447.23155,Yes,Low,Very High,Very High,High,Low,Low,1,0,0,0,0,Moderate,High,Moderate,Very High,Moderate,Somerset,2.82614994,3.27024007,0.444096,17.39641953,38.19768293,-75.90723106,39.29222449,2,59.13092704,2.11227253,4,1,40,60,3,2.82614994,0.9,4,14,High,2414.98369704,192.79678154582348,2.0,2,3,4.0
11869,420798.774493,4228447.23155,Yes,Low,Very High,Very High,Moderate,Low,Low,1,0,0,0,0,Moderate,High,Moderate,Very High,Very High,Somerset,2.71234989,3.13857007,0.42621499,14.63970757,38.19876793,-75.90355362,32.34195341,2,45.24809147,1.41619811,4,2,40,60,3,2.94471002,0.9,5,16,Very High,38509.825388835,1807.4582456224628,2.0,2,3,4.0
11870,422548.774493,4228447.23155,Yes,Very High,Very High,Very High,Low,Low,Very Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.5611999,3.05787992,0.496674,108.18110657,38.20050134,-75.88489067,1.8e-07,0,48.67234705,0.20264909,4,1,40,60,3,2.18791008,0.9,3,11,Low,1432.40707232,212.27324662107569,3.0,2,3,4.0
11871,422798.774493,4228447.23155,Yes,Very High,Very High,Very High,Moderate,Low,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.99642992,3.5775001,0.581074,391.70770264,38.19930646,-75.88202822,32.50617957,2,0.0,1.95381886,1,2,40,60,3,2.39348006,0.9,4,12,Medium,5456.975069345,553.5100647374193,3.0,2,3,4.0
11872,423048.774493,4228447.23155,Yes,Very High,Very High,Very High,Moderate,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.58764005,3.9498899,0.36224601,731.53289795,38.19851275,-75.87822763,9.55534313,1,0.0,0.12258829,1,2,80,60,4,2.31838989,0.9,3,11,Low,5471.214130055,393.6831784664834,2.0,3,3,4.0
11873,423298.774493,4228447.23155,Yes,Very High,Very High,Very High,Moderate,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.58764005,3.9498899,0.36224601,873.73742676,38.19852269,-75.87649931,12.67238791,1,39.65047124,1.16001252,3,2,20,40,2,2.25878,0.9,3,11,Low,14566.553263695,774.2170282722308,2.0,3,3,4.0
11874,424048.774493,4228447.23155,Yes,Very High,Very High,Very High,Moderate,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.58764005,3.9498899,0.36224601,1553.31933594,38.20025632,-75.86828005,9.12087286,1,72.04168826,9.48156689,5,1,60,40,3,2.45664001,0.9,4,14,High,1805.799533085,202.86364737252177,2.0,3,3,4.0
11875,477298.774493,4228447.23155,Yes,High,Moderate,Low,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,High,Worcester,2.23390007,2.66709995,0.433202,1330.05200195,38.20268067,-75.26064737,26.79183006,2,0.0,4.22128999,1,2,20,40,2,3.0401001,0.9,5,12,Medium,3504.7208352,379.7033079512217,2.0,2,2,3.0
11876,484048.774493,4228447.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,1,0,1,High,High,Moderate,Very High,Very High,Worcester,3.10622001,3.46526003,0.35903701,1583.81896973,38.20248387,-75.18024337,35.05782302,2,51.72960829,14.70865866,4,2,100,60,4,2.71234989,0.9,4,16,Very High,8086.100171195,539.4357666111292,2.0,3,3,4.0
11877,484798.774493,4228447.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,0,0,1,High,High,Moderate,Very High,Very High,Worcester,3.14500999,3.46526003,0.32024801,1905.67895508,38.20379025,-75.17345308,21.8012697,2,15.76016721,9.9497355,2,3,60,40,3,2.25878,0.9,3,13,Medium,60510.523856385,1159.4982666161156,2.0,3,3,4.0
11882,363548.774493,4228197.23155,No,Very Low,Low,Moderate,High,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,High,High,St. Mary's,1.65978003,1.98164999,0.32186699,33.44779205,38.19235785,-76.55672695,20.8321912,2,81.9705794,26.11987858,5,2,100,60,4,2.0998199,0.9,3,16,Very High,15323.049757705,782.499476479479,2.0,1,1,3.0
11883,365548.774493,4228197.23155,Yes,Very Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,St. Mary's,1.36157,1.62560999,0.26403901,55.88885498,38.19097311,-76.53393504,83.34890221,5,95.69841356,73.7506161,5,3,100,60,4,0.0,0.008,1,18,Very High,56607.93963166,1593.2443506278275,1.0,1,1,4.0
11884,372548.774493,4228197.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Moderate,St. Mary's,1.65978003,1.98164999,0.32186699,191.96922302,38.19272307,-76.45598375,30.51626402,2,0.0,30.75827988,1,1,100,60,4,2.22503996,0.9,3,11,Low,360.85274587,96.87886411821009,2.0,1,1,3.0
11885,372798.774493,4228197.23155,Yes,Very Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,Very Low,St. Mary's,1.50329995,1.79481995,0.29152301,62.15882492,38.19120232,-76.45356497,35.31317037,2,0.0,2.74145337,1,1,20,40,2,2.49390006,0.9,4,10,Low,1569.692236285,188.14349244102374,1.0,1,1,3.0
11886,373048.774493,4228197.23155,Yes,Very Low,Very Low,Moderate,Low,Low,Low,1,0,0,0,0,Low,Low,Low,High,Very Low,St. Mary's,1.71254003,1.98164999,0.269106,333.74758911,38.19380946,-76.44777089,19.61959209,1,35.37617724,11.30971439,3,3,60,40,3,2.25878,0.9,3,13,Medium,134730.64454122,3499.6604619791583,1.0,1,1,3.0
11887,373548.774493,4228197.23155,Yes,Low,Very Low,Moderate,Moderate,Low,Low,0,1,0,0,0,Moderate,Moderate,Low,High,Low,St. Mary's,2.10577011,2.31838989,0.21262001,67.27797699,38.19025798,-76.44296437,11.60296543,1,44.92311395,4.76850492,4,2,100,60,4,2.71234989,0.9,4,15,High,14052.988338605,918.4907259049718,1.0,2,2,3.0
11888,374798.774493,4228197.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Very Low,St. Mary's,1.65978003,1.98164999,0.32186699,219.59143066,38.19316854,-76.42931023,43.41787134,3,73.51750172,1.05891987,5,2,20,40,2,2.66709995,0.9,4,16,Very High,7308.55943123,496.1323835209247,2.0,1,1,3.0
11889,380548.774493,4228197.23155,No,Low,Very Low,Moderate,High,Very Low,Moderate,1,0,0,0,0,Low,Moderate,Moderate,Moderate,Moderate,St. Mary's,2.00355005,2.31838989,0.31483501,180.29348755,38.19369045,-76.3642702,20.69216866,2,0.0,2.56535081,1,2,20,40,2,2.66709995,0.9,4,11,Low,4547.22680356,424.48594264078196,2.0,1,2,2.0
11893,420048.774493,4228197.23155,Yes,Low,Very High,Very High,High,Low,High,1,1,0,0,0,Moderate,High,High,Very High,Low,Somerset,3.02417994,3.61064005,0.586456,112.02394867,38.19593808,-75.9108292,28.34073653,2,0.0,4.41305616,1,2,80,40,3,2.91769004,0.9,5,13,Medium,21747.356833275,1643.9524964737177,3.0,2,3,4.0
11894,422548.774493,4228197.23155,Yes,Very High,Very High,Very High,Low,Low,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.82780004,3.37616992,0.54837197,290.99945068,38.19846736,-75.88486573,3.13643693,1,0.0,1.28485386,1,2,100,60,4,2.55971003,0.9,4,12,Medium,5081.982369865,389.150263103015,3.0,2,3,4.0
11895,423548.774493,4228197.23155,Yes,Very High,Very High,Very High,Low,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.38573003,3.72759008,0.34185901,1131.77111816,38.19893786,-75.87332325,15.01968164,1,0.0,1.12294162,1,1,20,40,2,2.66709995,0.9,4,9,Very Low,1024.79941465,157.03088969309985,2.0,3,3,4.0
11896,424048.774493,4228197.23155,Yes,Very High,Very High,Very High,Low,High,Low,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.38573003,3.72759008,0.34185901,1638.76623535,38.19841484,-75.86755774,21.32746457,2,42.50766513,3.25580338,4,2,80,40,3,3.27605009,0.9,5,16,Very High,23446.891901715,1127.8334916377844,2.0,3,3,4.0
11897,477298.774493,4228197.23155,Yes,High,Moderate,Low,Low,Very High,Low,1,1,0,0,0,Moderate,High,High,High,High,Worcester,2.54630995,3.0401001,0.49378601,1203.29199219,38.201586,-75.25925196,76.01128382,4,98.32489221,55.90729505,5,2,100,60,4,0.0,0.001,0,15,High,25610.99975198,634.5715221903936,3.0,2,3,3.0
11898,484298.774493,4228197.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,1,0,1,High,High,Moderate,Very High,Very High,Worcester,3.10622001,3.46526003,0.35903701,1717.76867676,38.20137213,-75.17957339,44.31245165,3,87.27201807,21.88406138,5,1,60,40,3,1.98164999,0.9,3,15,High,478.343378865,104.95279811944442,2.0,3,3,4.0
11899,484548.774493,4228197.23155,Yes,Very High,High,Low,Moderate,Very High,Low,0,1,1,0,1,High,High,Moderate,Very High,Very High,Worcester,3.10622001,3.46526003,0.35903701,1802.63708496,38.20214287,-75.17690974,31.92582038,2,67.38408285,45.66808701,5,2,60,60,3,0.0,0.9,2,14,High,14008.058009355,907.3054067531424,2.0,3,3,4.0
11904,363798.774493,4227947.23155,No,Low,Low,Moderate,High,High,Very Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,High,St. Mary's,2.23390007,2.66709995,0.433202,45.97237778,38.18990293,-76.5537721,70.72930399,4,99.52091001,66.68908524,5,2,100,60,4,0.0,0.001,0,15,High,4632.26810934,301.5466512950552,2.0,2,2,3.0
11905,365798.774493,4227947.23155,Yes,Low,Very Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,St. Mary's,1.50329995,1.79481995,0.29152301,37.10716248,38.1898152,-76.53223387,27.78549734,2,42.30150611,27.176672,4,2,100,60,4,2.41564989,0.9,4,16,Very High,3791.439620055,322.20985364177017,1.0,1,1,4.0
11906,373298.774493,4227947.23155,Yes,Very High,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,High,Very Low,St. Mary's,2.08882999,2.49390006,0.40507001,329.96713257,38.18992821,-76.448291,39.78245958,2,35.85574613,2.48507129,3,2,60,40,3,1.98164999,0.9,3,13,Medium,5204.22498315,510.6415345592513,2.0,2,2,3.0
11907,373798.774493,4227947.23155,Yes,Low,Very Low,Moderate,Moderate,Low,Low,0,1,0,0,0,Moderate,Moderate,Low,High,Low,St. Mary's,2.10577011,2.31838989,0.21262001,34.67324829,38.18998772,-76.44173159,15.43910212,1,98.45792433,20.16981656,5,2,60,40,3,2.41564989,0.9,4,15,High,5580.77739258,445.6005655787276,1.0,2,2,3.0
11908,374298.774493,4227947.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Very Low,St. Mary's,1.65978003,1.98164999,0.32186699,91.05324554,38.18781834,-76.43383848,21.62549433,2,25.47708876,11.04047317,3,2,100,60,4,0.0,0.9,2,13,Medium,3502.17983911,359.7184291496002,2.0,1,1,3.0
11909,374548.774493,4227947.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,High,Moderate,St. Mary's,1.65978003,1.98164999,0.32186699,0.0,38.18928887,-76.43093416,83.73945515,5,37.10328423,53.01042459,4,2,60,80,4,0.0,0.001,0,15,High,3551.142105495,292.79194969493403,2.0,1,1,3.0
11910,380798.774493,4227947.23155,No,Low,Very Low,Moderate,High,High,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Moderate,Very Low,St. Mary's,2.30490994,2.66709995,0.36219001,0.0,38.19120466,-76.36186389,77.14245508,4,64.74339616,48.02151255,5,2,60,80,4,0.0,0.001,0,15,High,4551.174404135,320.2079825012116,2.0,2,2,2.0
11913,419548.774493,4227947.23155,Yes,Very High,Very High,Very High,Low,Moderate,Moderate,1,1,0,0,0,High,High,High,Very High,Low,Somerset,3.17512012,3.79084992,0.61572599,659.75598145,38.19316173,-75.91608883,37.65798161,2,89.60839294,41.78547614,5,1,60,60,3,1.79481995,0.9,3,14,High,1403.85628801,242.08473738735677,3.0,3,3,4.0
11914,419798.774493,4227947.23155,Yes,High,Very High,Very High,High,Moderate,Moderate,1,1,0,0,0,High,High,High,Very High,Low,Somerset,3.39562988,4.05412006,0.65848702,490.42666626,38.19411084,-75.91454471,62.05885303,4,67.49156749,33.63507889,5,1,60,60,3,0.0,0.9,2,15,High,2711.185502065,204.32072977561583,3.0,3,3,4.0
11915,422548.774493,4227947.23155,Yes,Very Low,Very High,Very High,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Very High,Somerset,2.24695992,2.68269992,0.43573499,340.85848999,38.19628428,-75.88429163,23.71491459,2,33.93321265,7.67349964,3,1,100,60,4,2.71234989,0.9,4,14,High,2610.320408855,314.96295844060177,2.0,2,2,4.0
11916,422798.774493,4227947.23155,Yes,Very High,Very High,Very High,Very Low,Low,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.5611999,3.05787992,0.496674,576.25042725,38.19651531,-75.88067741,55.03568922,3,35.76931168,42.53968289,4,1,100,60,4,0.0,0.001,0,12,Medium,1507.49869824,187.4218575823648,3.0,2,3,4.0
11917,477298.774493,4227947.23155,Yes,Very High,Moderate,Low,Low,Very High,Low,1,1,0,0,0,Moderate,High,High,High,High,Worcester,2.6287899,3.13857007,0.50977999,941.55450439,38.19922703,-75.25927032,34.30924147,2,13.75556484,52.38217009,3,2,100,60,4,0.0,0.9,2,13,Medium,7705.826565685,587.9272797435434,3.0,2,3,3.0
11921,364048.774493,4227697.23155,No,Very Low,Low,Moderate,High,High,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,St. Mary's,2.23390007,2.66709995,0.433202,0.0,38.18714652,-76.55181038,48.03122064,3,61.76559514,48.67737418,5,2,100,60,4,0.0,0.001,0,14,High,3146.22252575,303.1555772464513,2.0,2,2,4.0
11922,364298.774493,4227697.23155,No,Very Low,Low,Moderate,Moderate,High,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,St. Mary's,2.14394999,2.55971003,0.415759,51.72946167,38.18697983,-76.54978366,4.81329939,1,0.0,1.37957733,1,1,100,60,4,2.71234989,0.9,4,11,Low,2157.350873705,204.65053632820016,2.0,2,2,4.0
11923,364798.774493,4227697.23155,Yes,Very Low,Low,Moderate,Moderate,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,St. Mary's,1.75875998,2.0998199,0.34106201,95.79521942,38.18707966,-76.54378327,64.99417842,4,27.20641328,49.44141811,4,1,60,60,3,0.0,0.001,0,12,Medium,1779.38150366,237.41290543692728,2.0,1,2,4.0
11924,365798.774493,4227697.23155,Yes,Low,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Low,St. Mary's,1.65978003,1.98164999,0.32186699,63.28420639,38.18725962,-76.53179344,55.27471647,3,93.99496055,43.13763835,5,2,60,60,3,0.0,0.008,1,14,High,29756.896675035,712.6537166528805,2.0,1,1,4.0
11925,366298.774493,4227697.23155,Yes,High,Low,Moderate,Very Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,St. Mary's,1.83254004,2.18791008,0.355371,76.22531891,38.18692416,-76.52552512,74.04594975,4,2.02647304,55.03578355,3,1,60,60,3,0.0,0.001,0,11,Low,934.71119479,170.56711649258585,2.0,1,2,4.0
11926,373548.774493,4227697.23155,Yes,Very Low,Very Low,Moderate,Low,Very Low,Low,0,0,0,0,1,Low,Low,Low,High,Low,St. Mary's,1.76376998,1.79481995,0.0310525,287.93447876,38.18783739,-76.44330318,9.99147937,1,74.49946578,45.61942896,5,1,100,60,4,2.0998199,0.9,3,14,High,578.25193663,135.24048307604014,1.0,1,1,3.0
11928,380798.774493,4227697.23155,No,Low,Very Low,Moderate,High,High,Moderate,1,0,0,0,0,Moderate,Moderate,Moderate,Moderate,Moderate,St. Mary's,2.44235992,2.82614994,0.383789,0.0,38.18948871,-76.36071061,18.62462025,1,77.68749489,40.11403064,5,2,100,60,4,0.0,0.9,2,14,High,12119.029439155,906.3968992209494,2.0,2,2,2.0
11935,419048.774493,4227697.23155,Yes,Low,Very High,Very High,Moderate,High,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Somerset,2.90242004,3.46526003,0.56284302,85.90632629,38.19034955,-75.92434086,11.54946939,1,100.0,39.20903494,5,1,100,60,4,2.0998199,0.9,3,14,High,264.67671577,98.44743252848389,3.0,2,3,4.0
11936,419298.774493,4227697.23155,Yes,Very High,Very High,Very High,Moderate,High,Moderate,0,1,0,0,0,High,High,Moderate,Very High,Very High,Somerset,3.80157995,4.18543005,0.38384801,459.25524902,38.19158169,-75.92037357,15.40878429,1,88.93323017,45.07378603,5,1,100,60,4,0.0,0.9,2,13,Medium,1259.944678405,337.9444042576478,2.0,3,3,4.0
11937,422548.774493,4227697.23155,Yes,Very Low,Very High,Very High,Very Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Very High,Somerset,2.03513002,2.42978001,0.39465499,135.58784485,38.19393106,-75.884536,35.55364081,2,37.98517174,36.82420077,4,2,100,60,4,2.0998199,0.9,3,15,High,3592.843655575,332.6305648736663,2.0,2,2,4.0
11938,477298.774493,4227697.23155,Yes,Very High,Moderate,Low,Low,Very High,Low,1,1,0,0,0,Moderate,High,High,High,High,Worcester,2.6287899,3.13857007,0.50977999,707.37945557,38.19707796,-75.26018086,26.93097161,2,73.29434313,5.11174063,5,2,100,60,4,0.0,0.9,2,15,High,7190.19155235,390.48327537293625,3.0,2,3,3.0
